1544022051;62.53.11.127;193.178.185.64;19.5447;20.1431;0.5983
1544022351;62.53.11.125;193.178.185.64;19.5661;18.9474;-0.6187
1544022651;62.53.11.127;193.178.185.64;19.1105;19.8276;0.7171
1544022951;62.53.11.127;193.178.185.64;19.7040;19.8853;0.1813
1544023251;62.53.11.127;193.178.185.64;19.5890;18.6004;-0.9886
1544023551;62.53.11.127;193.178.185.64;19.8082;19.1975;-0.6106
1544023851;62.53.11.127;193.178.185.64;19.6174;19.4635;-0.1539
1544024151;62.53.11.127;193.178.185.64;19.7491;19.9882;0.2391
1544024451;62.53.11.125;193.178.185.64;19.8321;20.8757;1.0436
1544024751;62.53.11.127;193.178.185.64;21.6692;20.8292;-0.8399
1544025051;62.53.11.127;193.178.185.64;19.2849;48.0510;28.7660
1544025351;62.53.11.127;193.178.185.64;19.3523;19.6520;0.2997
1544025651;62.53.11.125;193.178.185.64;19.2637;19.6503;0.3866
1544025951;62.53.11.127;193.178.185.64;19.1433;19.8994;0.7561
1544026251;62.53.11.125;193.178.185.64;19.8437;18.5323;-1.3113
1544026554;62.53.11.127;193.178.185.64;19.7186;21.4107;1.6921
1544026851;62.53.11.127;193.178.185.64;19.3841;18.6987;-0.6854
1544027151;62.53.11.125;193.178.185.64;19.3562;18.4801;-0.8761
1544027452;62.53.11.127;193.178.185.64;19.3765;26.6081;7.2316
1544027751;62.53.11.125;193.178.185.64;19.1419;18.5197;-0.6222
1544028051;62.53.11.125;193.178.185.64;19.5038;18.6870;-0.8168
1544028351;62.53.11.125;193.178.185.64;19.5534;18.9274;-0.6260
1544028651;62.53.11.127;193.178.185.64;19.3866;18.7350;-0.6516
1544028951;62.53.11.125;193.178.185.64;19.2329;18.7306;-0.5023
1544029252;62.53.11.127;193.178.185.64;19.3114;18.5211;-0.7903
1544029551;62.53.11.127;193.178.185.64;20.7479;20.8338;0.0859
1544029851;62.53.11.125;193.178.185.64;19.3259;18.5591;-0.7668
1544030151;62.53.11.125;193.178.185.64;19.7211;18.5166;-1.2045
1544030454;62.53.11.125;193.178.185.64;19.4922;20.2952;0.8030
1544030751;62.53.11.125;193.178.185.64;20.9909;18.3208;-2.6700
1544031051;62.53.11.125;193.178.185.64;19.1560;17.9788;-1.1772
1544031351;62.53.11.125;193.178.185.64;19.4758;18.4685;-1.0072
1544031651;62.53.11.127;193.178.185.64;19.8472;18.5003;-1.3469
1544031951;62.53.11.127;193.178.185.64;19.7859;18.0205;-1.7654
1544032251;62.53.11.125;193.178.185.64;20.3261;18.4379;-1.8882
1544032551;62.53.11.127;193.178.185.64;19.9937;18.4131;-1.5806
1544032851;62.53.11.125;193.178.185.64;19.8047;18.6994;-1.1054
1544033151;62.53.11.127;193.178.185.64;19.2788;19.0496;-0.2292
1544033451;62.53.11.125;193.178.185.64;19.3070;18.4840;-0.8230
1544033751;62.53.11.127;193.178.185.64;19.7451;35.5711;15.8260
1544034051;62.53.11.127;193.178.185.64;19.4811;18.4721;-1.0090
1544034352;62.53.11.127;193.178.185.64;19.5679;25.4364;5.8686
1544034651;62.53.11.127;193.178.185.64;19.4963;18.4840;-1.0123
1544034951;62.53.11.125;193.178.185.64;19.5899;58.1461;38.5562
1544035251;62.53.11.125;193.178.185.64;19.6348;18.3199;-1.3149
1544035551;62.53.11.125;193.178.185.64;19.2404;18.2894;-0.9510
1544035851;62.53.11.127;193.178.185.64;19.8358;18.2595;-1.5763
1544036151;62.53.11.127;193.178.185.64;19.7167;18.6915;-1.0252
1544036451;62.53.11.125;193.178.185.64;19.3678;18.2582;-1.1096
1544036751;62.53.11.127;193.178.185.64;19.3229;18.5574;-0.7656
1544037052;62.53.11.125;193.178.185.64;19.6152;18.2322;-1.3830
1544037351;62.53.11.125;193.178.185.64;19.5359;18.6439;-0.8920
1544037651;62.53.11.127;193.178.185.64;19.5010;18.5603;-0.9407
1544037951;62.53.11.127;193.178.185.64;19.7773;18.3803;-1.3970
1544038251;62.53.11.127;193.178.185.64;19.6143;19.1696;-0.4446
1544038551;62.53.11.127;193.178.185.64;19.3245;18.2209;-1.1036
1544038852;62.53.11.125;193.178.185.64;19.4377;24.1971;4.7594
1544039151;62.53.11.125;193.178.185.64;19.3248;18.5403;-0.7845
1544039452;62.53.11.127;193.178.185.64;19.3670;18.5746;-0.7924
1544039751;62.53.11.127;193.178.185.64;19.6556;18.9695;-0.6861
1544040051;62.53.11.127;193.178.185.64;19.1335;18.7421;-0.3915
1544040352;62.53.11.125;193.178.185.64;19.1385;18.2505;-0.8880
1544040651;62.53.11.127;193.178.185.64;19.7999;26.2537;6.4538
1544040951;62.53.11.127;193.178.185.64;19.3190;18.0555;-1.2634
1544041251;62.53.11.127;193.178.185.64;19.5894;18.2528;-1.3367
1544041551;62.53.11.125;193.178.185.64;19.3184;18.7387;-0.5797
1544041851;62.53.11.125;193.178.185.64;19.6374;18.9147;-0.7227
1544042151;62.53.11.125;193.178.185.64;19.2335;18.4181;-0.8154
1544042451;62.53.11.127;193.178.185.64;19.5795;18.0310;-1.5485
1544042752;62.53.11.127;193.178.185.64;19.4401;18.1553;-1.2848
1544043051;62.53.11.127;193.178.185.64;25.7111;18.6926;-7.0184
1544043351;62.53.11.127;193.178.185.64;19.8065;32.3931;12.5866
1544043651;62.53.11.125;193.178.185.64;19.2927;18.4843;-0.8084
1544043951;62.53.11.125;193.178.185.64;19.3745;18.2666;-1.1079
1544044252;62.53.11.127;193.178.185.64;19.5870;19.1448;-0.4421
1544044551;62.53.11.127;193.178.185.64;19.7752;18.5126;-1.2626
1544044851;62.53.11.125;193.178.185.64;19.1154;18.4981;-0.6173
1544045151;62.53.11.125;193.178.185.64;19.7166;18.2034;-1.5132
1544045451;62.53.11.125;193.178.185.64;19.4986;18.5197;-0.9789
1544045751;62.53.11.127;193.178.185.64;19.3448;18.4656;-0.8792
1544046051;62.53.11.125;193.178.185.64;19.3036;18.3101;-0.9936
1544046351;62.53.11.125;193.178.185.64;19.5903;18.3532;-1.2371
1544046652;62.53.11.127;193.178.185.64;19.1180;18.5171;-0.6009
1544046951;62.53.11.127;193.178.185.64;19.7153;18.5262;-1.1892
1544047251;62.53.11.127;193.178.185.64;19.8161;18.7650;-1.0511
1544047551;62.53.11.125;193.178.185.64;19.3196;18.2051;-1.1145
1544047851;62.53.11.125;193.178.185.64;36.1156;18.7479;-17.3677
1544048151;62.53.11.127;193.178.185.64;19.8131;46.0269;26.2138
1544048451;62.53.11.127;193.178.185.64;19.5847;18.5693;-1.0154
1544048751;62.53.11.127;193.178.185.64;19.2450;18.5359;-0.7091
1544049052;62.53.11.127;193.178.185.64;19.4820;18.5350;-0.9469
1544049351;62.53.11.127;193.178.185.64;19.5835;50.0610;30.4774
1544049651;62.53.11.125;193.178.185.64;19.8456;18.5557;-1.2898
1544049951;62.53.11.127;193.178.185.64;20.3006;18.0761;-2.2245
1544050251;62.53.11.125;193.178.185.64;19.3276;18.2924;-1.0352
1544050551;62.53.11.127;193.178.185.64;19.3905;18.5271;-0.8634
1544050851;62.53.11.125;193.178.185.64;19.6199;18.7207;-0.8992
1544051151;62.53.11.127;193.178.185.64;20.0975;18.4474;-1.6501
1544051451;62.53.11.127;193.178.185.64;19.3239;17.9361;-1.3878
1544051751;62.53.11.125;193.178.185.64;19.7515;18.5242;-1.2273
1544052051;62.53.11.125;193.178.185.64;19.4776;18.6443;-0.8333
1544052351;62.53.11.127;193.178.185.64;19.8285;18.4814;-1.3471
1544052651;62.53.11.127;193.178.185.64;19.1641;18.2841;-0.8799
1544052952;62.53.11.127;193.178.185.64;19.5856;18.9309;-0.6547
1544053252;62.53.11.125;193.178.185.64;19.8093;18.2562;-1.5531
1544053551;62.53.11.125;193.178.185.64;19.5890;18.7755;-0.8135
1544053851;62.53.11.127;193.178.185.64;20.9440;19.0325;-1.9115
1544054152;62.53.11.127;193.178.185.64;19.3446;18.5233;-0.8213
1544054451;62.53.11.127;193.178.185.64;19.6439;19.3574;-0.2865
1544054751;62.53.11.125;193.178.185.64;23.1354;18.5134;-4.6221
1544055051;62.53.11.125;193.178.185.64;19.1417;18.3403;-0.8013
1544055351;62.53.11.127;193.178.185.64;19.3446;18.7643;-0.5803
1544055651;62.53.11.127;193.178.185.64;19.8805;27.4018;7.5213
1544055952;62.53.11.125;193.178.185.64;19.5475;18.5142;-1.0333
1544056251;62.53.11.127;193.178.185.64;19.8086;18.5381;-1.2705
1544056551;62.53.11.125;193.178.185.64;19.6425;18.4660;-1.1765
1544056851;62.53.11.127;193.178.185.64;19.7389;18.1787;-1.5602
1544057151;62.53.11.125;193.178.185.64;19.7474;18.3044;-1.4430
1544057451;62.53.11.125;193.178.185.64;19.5845;18.5302;-1.0543
1544057751;62.53.11.125;193.178.185.64;19.3362;18.5134;-0.8228
1544058054;62.53.11.125;193.178.185.64;20.5123;18.2979;-2.2144
1544058351;62.53.11.127;193.178.185.64;19.7322;18.4390;-1.2933
1544058651;62.53.11.127;193.178.185.64;19.6281;36.2477;16.6196
1544058951;62.53.11.125;193.178.185.64;19.6299;18.5524;-1.0775
1544059252;62.53.11.125;193.178.185.64;19.1506;18.2204;-0.9303
1544059551;62.53.11.125;193.178.185.64;19.5625;18.5070;-1.0555
1544059852;62.53.11.127;193.178.185.64;20.0670;18.4901;-1.5769
1544060151;62.53.11.127;193.178.185.64;19.5542;18.2601;-1.2942
1544060451;62.53.11.125;193.178.185.64;24.1979;25.5667;1.3688
1544060752;62.53.11.125;193.178.185.64;19.3624;18.4096;-0.9528
1544061051;62.53.11.127;193.178.185.64;19.2239;18.5117;-0.7121
1544061351;62.53.11.127;193.178.185.64;19.4843;18.7444;-0.7399
1544061651;62.53.11.127;193.178.185.64;19.2652;18.4960;-0.7692
1544061952;62.53.11.125;193.178.185.64;19.3886;18.5591;-0.8296
1544062251;62.53.11.125;193.178.185.64;19.3695;18.2713;-1.0982
1544062551;62.53.11.127;193.178.185.64;19.5434;18.7473;-0.7961
1544062852;62.53.11.125;193.178.185.64;19.4808;18.4457;-1.0351
1544063151;62.53.11.127;193.178.185.64;19.7375;18.4808;-1.2567
1544063451;62.53.11.125;193.178.185.64;19.1653;24.6462;5.4810
1544063751;62.53.11.127;193.178.185.64;20.0248;18.5166;-1.5083
1544064051;62.53.11.125;193.178.185.64;19.0738;18.5302;-0.5436
1544064351;62.53.11.125;193.178.185.64;19.3862;18.5277;-0.8585
1544064651;62.53.11.127;193.178.185.64;19.8188;18.5111;-1.3077
1544064951;62.53.11.127;193.178.185.64;19.7859;18.4925;-1.2935
1544065251;62.53.11.125;193.178.185.64;19.3617;18.7128;-0.6489
1544065551;62.53.11.125;193.178.185.64;19.1530;18.5264;-0.6267
1544065851;62.53.11.125;193.178.185.64;20.2918;19.6950;-0.5968
1544066151;62.53.11.125;193.178.185.64;19.8598;18.4950;-1.3648
1544066451;62.53.11.125;193.178.185.64;19.3591;18.4724;-0.8866
1544066751;62.53.11.127;193.178.185.64;19.9878;18.3239;-1.6639
1544067051;62.53.11.125;193.178.185.64;20.2234;18.4920;-1.7314
1544067351;62.53.11.127;193.178.185.64;19.8607;18.2085;-1.6521
1544067651;62.53.11.127;193.178.185.64;20.5377;18.3227;-2.2150
1544067951;62.53.11.127;193.178.185.64;19.6165;18.5191;-1.0974
1544068251;62.53.11.125;193.178.185.64;19.8112;18.0129;-1.7984
1544068551;62.53.11.127;193.178.185.64;19.3979;18.3936;-1.0043
1544068851;62.53.11.125;193.178.185.64;19.5941;18.3696;-1.2244
1544069151;62.53.11.127;193.178.185.64;19.0330;18.4526;-0.5804
1544069451;62.53.11.125;193.178.185.64;19.3637;18.2979;-1.0659
1544069751;62.53.11.127;193.178.185.64;20.4361;18.1093;-2.3268
1544070051;62.53.11.127;193.178.185.64;19.5282;18.8336;-0.6945
1544070351;62.53.11.125;193.178.185.64;19.3852;18.3041;-1.0811
1544070653;62.53.11.125;193.178.185.64;19.2779;18.5340;-0.7439
1544070951;62.53.11.125;193.178.185.64;19.3267;18.4972;-0.8295
1544071251;62.53.11.125;193.178.185.64;19.3652;18.3790;-0.9862
1544071551;62.53.11.127;193.178.185.64;19.8090;18.5054;-1.3036
1544071851;62.53.11.127;193.178.185.64;19.5942;17.9949;-1.5993
1544072151;62.53.11.127;193.178.185.64;19.4066;18.4838;-0.9229
1544072451;62.53.11.125;193.178.185.64;19.6524;18.4663;-1.1862
1544072751;62.53.11.127;193.178.185.64;19.5952;18.5354;-1.0597
1544073051;62.53.11.125;193.178.185.64;19.2042;18.2695;-0.9347
1544073351;62.53.11.125;193.178.185.64;19.6251;18.5243;-1.1007
1544073651;62.53.11.125;193.178.185.64;19.1385;18.4152;-0.7234
1544073951;62.53.11.125;193.178.185.64;19.1244;18.5016;-0.6229
1544074254;62.53.11.127;193.178.185.64;19.3705;18.5258;-0.8447
1544074552;62.53.11.125;193.178.185.64;19.5602;18.2831;-1.2771
1544074852;62.53.11.127;193.178.185.64;19.3646;18.2959;-1.0687
1544075151;62.53.11.125;193.178.185.64;19.1157;18.5169;-0.5987
1544075451;62.53.11.127;193.178.185.64;20.5217;18.0650;-2.4568
1544075751;62.53.11.127;193.178.185.64;19.8199;18.2979;-1.5220
1544076052;62.53.11.125;193.178.185.64;19.3983;18.5265;-0.8718
1544076351;62.53.11.125;193.178.185.64;19.7777;18.3895;-1.3882
1544076651;62.53.11.125;193.178.185.64;19.3467;18.5157;-0.8310
1544076951;62.53.11.127;193.178.185.64;19.6466;18.4918;-1.1548
1544077251;62.53.11.127;193.178.185.64;19.7898;35.8082;16.0184
1544077551;62.53.11.125;193.178.185.64;18.9088;18.5568;-0.3520
1544077851;62.53.11.127;193.178.185.64;19.5795;18.5488;-1.0307
1544078151;62.53.11.127;193.178.185.64;19.5739;18.0750;-1.4989
1544078451;62.53.11.125;193.178.185.64;19.3371;18.2885;-1.0485
1544078751;62.53.11.127;193.178.185.64;19.4044;18.4882;-0.9162
1544079051;62.53.11.125;193.178.185.64;19.5785;18.1848;-1.3937
1544079351;62.53.11.125;193.178.185.64;19.1429;18.2958;-0.8471
1544079651;62.53.11.125;193.178.185.64;19.0806;18.5521;-0.5285
1544079951;62.53.11.125;193.178.185.64;19.6489;18.3204;-1.3285
1544080251;62.53.11.127;193.178.185.64;22.9803;18.3220;-4.6584
1544080551;62.53.11.125;193.178.185.64;19.1797;18.4820;-0.6978
1544080851;62.53.11.125;193.178.185.64;19.4026;18.2879;-1.1147
1544081151;62.53.11.125;193.178.185.64;19.5950;18.5512;-1.0437
1544081452;62.53.11.127;193.178.185.64;24.6274;20.1013;-4.5261
1544081752;62.53.11.125;193.178.185.64;21.0953;18.4862;-2.6092
1544082051;62.53.11.127;193.178.185.64;19.8335;18.5059;-1.3276
1544082351;62.53.11.125;193.178.185.64;19.3449;18.4727;-0.8722
1544082651;62.53.11.125;193.178.185.64;19.9636;18.4767;-1.4870
1544082951;62.53.11.125;193.178.185.64;19.9740;18.4921;-1.4819
1544083251;62.53.11.127;193.178.185.64;19.5656;18.2396;-1.3260
1544083551;62.53.11.127;193.178.185.64;19.6108;18.5513;-1.0595
1544083851;62.53.11.125;193.178.185.46;19.5765;24.6850;5.1086
1544084151;62.53.11.127;193.178.185.46;19.6146;25.5376;5.9229
1544084451;62.53.11.125;193.178.185.46;19.1678;25.3690;6.2012
1544084751;62.53.11.127;193.178.185.46;19.3413;23.2762;3.9349
1544085051;62.53.11.127;193.178.185.46;19.5882;26.2727;6.6845
1544085351;62.53.11.127;193.178.185.46;19.8027;25.3516;5.5490
1544085651;62.53.11.125;193.178.185.46;19.4026;26.2448;6.8422
1544085951;62.53.11.125;193.178.185.46;19.6046;23.0490;3.4445
1544086251;62.53.11.127;193.178.185.46;19.8298;27.0255;7.1956
1544086552;62.53.11.125;193.178.185.46;19.6501;26.0385;6.3885
1544086851;62.53.11.125;193.178.185.46;19.3542;25.3787;6.0245
1544087151;62.53.11.125;193.178.185.46;19.8220;25.3514;5.5293
1544087451;62.53.11.125;193.178.185.46;19.6307;26.5275;6.8967
1544087752;62.53.11.125;193.178.185.46;19.5699;27.5934;8.0235
1544088051;62.53.11.127;193.178.185.46;19.1154;25.0197;5.9043
1544088351;62.53.11.127;193.178.185.46;19.3481;25.3730;6.0250
1544088652;62.53.11.125;193.178.185.46;19.3244;23.7421;4.4177
1544088951;62.53.11.125;193.178.185.46;19.3369;25.3390;6.0021
1544089251;62.53.11.125;193.178.185.46;19.7518;26.2400;6.4881
1544089551;62.53.11.125;193.178.185.46;19.0876;26.0320;6.9444
1544089852;62.53.11.125;193.178.185.46;18.9272;25.9880;7.0608
1544090151;62.53.11.127;193.178.185.46;19.7784;24.3018;4.5235
1544090452;62.53.11.127;193.178.185.46;19.5423;23.7705;4.2282
1544090751;62.53.11.125;193.178.185.46;19.1442;26.7231;7.5789
1544091051;62.53.11.127;193.178.185.46;19.5696;25.6199;6.0503
1544091351;62.53.11.125;193.178.185.46;23.4549;26.4330;2.9781
1544091651;62.53.11.125;193.178.185.46;19.5631;24.4103;4.8472
1544091951;62.53.11.125;193.178.185.46;19.1019;24.9139;5.8120
1544092251;62.53.11.127;193.178.185.46;19.1435;26.0620;6.9185
1544092552;62.53.11.127;193.178.185.46;19.6615;26.8240;7.1625
1544092854;62.53.11.125;193.178.185.46;19.3323;23.9632;4.6309
1544093151;62.53.11.125;193.178.185.46;19.7332;25.2904;5.5572
1544093451;62.53.11.127;193.178.185.46;19.5772;24.4645;4.8873
1544093751;62.53.11.125;193.178.185.46;19.4688;23.5948;4.1259
1544094051;62.53.11.127;193.178.185.46;19.3061;23.2956;3.9896
1544094351;62.53.11.127;193.178.185.46;19.7383;23.9013;4.1630
1544094651;62.53.11.125;193.178.185.46;19.4133;24.0269;4.6136
1544094951;62.53.11.127;193.178.185.46;20.2094;25.8468;5.6374
1544095251;62.53.11.125;193.178.185.46;19.3369;23.6504;4.3136
1544095552;62.53.11.125;193.178.185.46;21.6665;27.3555;5.6889
1544095851;62.53.11.125;193.178.185.46;18.9484;26.6439;7.6955
1544096152;62.53.11.127;193.178.185.46;19.1539;26.8908;7.7369
1544096451;62.53.11.125;193.178.185.46;19.6117;26.7532;7.1415
1544096751;62.53.11.125;193.178.185.46;19.3367;26.9112;7.5745
1544097052;62.53.11.125;193.178.185.46;19.5979;26.1694;6.5716
1544097352;62.53.11.125;193.178.185.46;19.3901;25.1383;5.7481
1544097651;62.53.11.127;193.178.185.46;19.5809;25.9981;6.4172
1544097951;62.53.11.127;193.178.185.46;19.5684;26.9129;7.3444
1544098251;62.53.11.125;193.178.185.46;19.3196;25.0675;5.7479
1544098554;62.53.11.125;193.178.185.46;19.2182;24.6702;5.4519
1544098851;62.53.11.127;193.178.185.46;19.6245;23.2572;3.6327
1544099151;62.53.11.127;193.178.185.46;19.5903;25.0954;5.5051
1544099451;62.53.11.125;193.178.185.46;19.6178;24.4246;4.8068
1544099753;62.53.11.125;193.178.185.46;19.3570;25.5681;6.2111
1544100051;62.53.11.127;193.178.185.46;19.5983;27.7008;8.1025
1544100352;62.53.11.125;193.178.185.46;19.5866;23.9238;4.3372
1544100651;62.53.11.125;193.178.185.46;19.5862;23.9764;4.3901
1544100951;62.53.11.127;193.178.185.46;25.4277;27.1231;1.6954
1544101251;62.53.11.125;193.178.185.46;19.1615;26.9016;7.7401
1544101553;62.53.11.127;193.178.185.46;19.3823;23.3422;3.9599
1544101851;62.53.11.125;193.178.185.46;19.3747;26.7501;7.3754
1544102151;62.53.11.127;193.178.185.46;19.5305;27.0018;7.4713
1544102452;62.53.11.127;193.178.185.46;18.9315;24.9254;5.9939
1544102751;62.53.11.125;193.178.185.46;18.9275;29.0386;10.1112
1544103052;62.53.11.125;193.178.185.46;19.7333;28.7768;9.0435
1544103351;62.53.11.127;193.178.185.46;19.6712;28.0866;8.4154
1544103651;62.53.11.125;193.178.185.46;19.6316;28.5579;8.9263
1544103952;62.53.11.127;193.178.185.46;19.8283;26.2644;6.4361
1544104251;62.53.11.125;193.178.185.46;19.6003;26.2464;6.6461
1544104551;62.53.11.125;193.178.185.46;19.3716;26.7399;7.3683
1544104852;62.53.11.125;193.178.185.46;19.3772;27.9622;8.5851
1544105154;62.53.11.125;193.178.185.46;19.5533;25.4684;5.9151
1544105451;62.53.11.125;193.178.185.46;20.0655;23.9721;3.9066
1544105751;62.53.11.127;193.178.185.46;19.5547;24.7477;5.1930
1544106051;62.53.11.127;193.178.185.46;19.2153;27.1874;7.9720
