1543851371;62.53.0.127;62.53.8.187;17.1605;15.4280;-1.7325
1543851671;62.53.0.127;62.53.8.189;17.4724;15.9721;-1.5003
1543851970;62.53.25.254;62.53.8.187;17.4928;15.9651;-1.5276
1543852270;62.53.26.0;62.53.8.189;17.6305;15.9659;-1.6646
1543852570;62.53.0.127;62.53.8.189;16.7654;15.9623;-0.8031
1543852870;62.53.0.127;62.53.8.187;17.3007;15.5786;-1.7220
1543993853;62.53.28.151;62.53.8.187;17.3561;15.3426;-2.0136
1543994151;62.53.0.127;62.53.8.187;17.0972;15.5669;-1.5303
1543994452;62.53.28.151;62.53.8.187;17.4981;15.6815;-1.8166
1543994752;62.53.0.127;62.53.8.189;17.3224;15.5723;-1.7501
1543995051;62.53.28.151;62.53.8.187;17.3903;15.4963;-1.8940
1543995351;62.53.28.151;62.53.8.189;17.3562;15.8014;-1.5548
1543995651;62.53.28.151;62.53.8.189;17.3694;15.7897;-1.5797
1543995951;62.53.0.127;62.53.8.189;16.8989;15.9933;-0.9056
1543996251;62.53.28.151;62.53.8.189;17.5920;15.9486;-1.6434
1543996551;62.53.0.127;62.53.8.187;16.9435;15.5008;-1.4428
1543996851;62.53.28.151;62.53.8.189;17.3685;15.5002;-1.8682
1543997151;62.53.28.151;62.53.8.189;17.0467;15.9632;-1.0835
1543997452;62.53.0.127;62.53.8.187;16.8945;15.7843;-1.1101
1543997751;62.53.28.151;62.53.8.189;17.4828;15.7981;-1.6847
1543998051;62.53.28.151;62.53.8.189;17.3609;15.8018;-1.5591
1543998351;62.53.28.151;62.53.8.189;17.3798;15.7631;-1.6167
1543998651;62.53.0.127;62.53.8.189;16.8829;16.0322;-0.8507
1543998951;62.53.28.151;62.53.8.189;17.2976;15.7995;-1.4981
1543999251;62.53.0.127;62.53.8.189;17.5611;15.7472;-1.8139
1543999551;62.53.28.151;62.53.8.187;17.3182;15.5192;-1.7990
1543999851;62.53.28.151;62.53.8.189;16.9361;16.0063;-0.9299
1544000151;62.53.28.151;62.53.8.187;17.1036;15.7625;-1.3411
1544000451;62.53.28.151;62.53.8.189;17.0931;15.9462;-1.1469
1544000751;62.53.28.151;62.53.8.189;17.3714;15.7309;-1.6405
1544001051;62.53.28.151;62.53.8.189;17.3040;16.0793;-1.2246
1544001351;62.53.28.151;62.53.8.189;17.4047;16.0151;-1.3896
1544001651;62.53.0.127;62.53.8.189;16.8979;15.8793;-1.0185
1544001951;62.53.28.151;62.53.8.189;17.4240;15.7727;-1.6512
1544002252;62.53.28.151;62.53.8.189;17.2500;15.5874;-1.6626
1544002551;62.53.0.127;62.53.8.187;17.1180;15.3825;-1.7355
1544002851;62.53.0.127;62.53.8.187;16.9148;15.9966;-0.9182
1544003151;62.53.0.127;62.53.8.187;17.0732;15.6733;-1.3999
1544003451;62.53.28.151;62.53.8.187;17.3903;15.8004;-1.5898
1544003751;62.53.28.151;62.53.8.189;17.3639;16.0540;-1.3098
1544004052;62.53.0.127;62.53.8.187;16.9751;15.3325;-1.6426
1544004351;62.53.0.127;62.53.8.189;17.4002;15.9790;-1.4212
1544004655;62.53.28.151;62.53.8.187;17.5564;15.6235;-1.9329
1544004951;62.53.0.127;62.53.8.189;16.6963;15.7596;-0.9367
1544005252;62.53.28.151;62.53.8.187;16.8904;15.5214;-1.3691
1544005551;62.53.0.127;62.53.8.187;16.6513;15.5480;-1.1033
1544005851;62.53.28.151;62.53.8.189;17.5529;16.0140;-1.5389
1544006152;62.53.28.151;62.53.8.187;17.0922;15.7927;-1.2995
1544006451;62.53.0.127;62.53.8.189;16.8818;15.4977;-1.3841
1544006751;62.53.0.127;62.53.8.187;17.0108;15.2809;-1.7299
1544007052;62.53.0.127;62.53.8.189;17.5884;15.5581;-2.0304
1544007351;62.53.0.127;62.53.8.187;16.9410;15.8194;-1.1216
1544007651;62.53.0.127;62.53.8.187;17.1553;15.8159;-1.3394
1544007951;62.53.0.127;62.53.8.187;16.9168;15.8398;-1.0770
1544008251;62.53.28.151;62.53.8.189;17.1150;15.7768;-1.3381
1544008551;62.53.28.151;62.53.8.189;17.1192;16.2389;-0.8803
1544008851;62.53.0.127;62.53.8.187;17.2075;15.3310;-1.8766
1544009151;62.53.0.127;62.53.8.187;16.8845;15.5387;-1.3459
1544009451;62.53.28.151;62.53.8.187;17.3558;15.7726;-1.5832
1544009751;62.53.0.127;62.53.8.189;17.1639;15.7884;-1.3756
1544010051;62.53.28.151;62.53.8.187;17.3642;15.8241;-1.5401
1544010352;62.53.28.151;62.53.8.189;17.3106;15.5980;-1.7125
1544010651;62.53.0.127;62.53.8.187;17.1413;15.4383;-1.7031
1544010951;62.53.28.151;62.53.8.187;17.5265;15.5092;-2.0173
1544011252;62.53.0.127;62.53.8.189;17.1532;15.9406;-1.2126
1544011551;62.53.0.127;62.53.8.189;17.2539;15.8196;-1.4343
1544011854;62.53.28.151;62.53.8.189;17.1149;15.4802;-1.6346
1544012151;62.53.28.151;62.53.8.189;17.1554;15.7928;-1.3626
1544012451;62.53.28.151;62.53.8.189;17.7253;15.9669;-1.7584
1544012751;62.53.28.151;62.53.8.189;17.5852;15.9492;-1.6360
1544013051;62.53.0.127;62.53.8.189;17.0866;16.0455;-1.0411
1544013351;62.53.0.127;62.53.8.187;16.9271;15.5462;-1.3809
1544013652;62.53.0.127;62.53.8.189;17.0961;15.7690;-1.3271
1544013951;62.53.0.127;62.53.8.187;17.0975;15.7834;-1.3141
1544014252;62.53.28.151;62.53.8.189;17.5359;15.7686;-1.7673
1544014552;62.53.0.127;62.53.8.187;17.3094;15.5727;-1.7368
1544014851;62.53.0.127;62.53.8.189;17.3871;16.0315;-1.3556
1544015151;62.53.28.151;62.53.8.189;17.3817;15.9345;-1.4472
1544015452;62.53.28.151;62.53.8.189;17.3665;15.9436;-1.4230
1544015752;62.53.0.127;62.53.8.189;17.2412;15.7906;-1.4506
1544016052;62.53.0.127;62.53.8.189;17.3237;15.5635;-1.7603
1544016351;62.53.0.127;62.53.8.189;17.0778;15.4690;-1.6087
1544016652;62.53.0.127;62.53.8.187;17.2145;15.3716;-1.8429
1544016951;62.53.28.151;62.53.8.189;17.3210;15.8141;-1.5069
1544017251;62.53.0.127;62.53.8.189;17.1245;16.0731;-1.0514
1544017551;62.53.0.127;62.53.8.187;17.1013;15.5243;-1.5770
1544017851;62.53.0.127;62.53.8.189;17.1474;15.8532;-1.2941
1544018151;62.53.28.151;62.53.8.189;17.8173;15.9738;-1.8435
1544018451;62.53.28.151;62.53.8.187;19.1976;15.2474;-3.9503
1544018752;62.53.0.127;62.53.8.187;17.1277;15.3707;-1.7570
1544019051;62.53.28.151;62.53.8.187;20.1256;15.5787;-4.5469
1544019351;62.53.28.151;62.53.8.187;17.3561;15.2967;-2.0594
1544019651;62.53.0.127;62.53.8.189;17.3292;15.8098;-1.5194
1544019952;62.53.28.151;62.53.8.187;17.4850;15.4732;-2.0118
1544020252;62.53.28.151;62.53.8.187;17.3624;15.6341;-1.7282
1544020551;62.53.28.151;62.53.8.187;17.3513;15.6956;-1.6556
1544020851;62.53.0.127;62.53.8.189;16.9098;15.7161;-1.1937
1544021151;62.53.28.151;62.53.8.189;17.3252;15.8046;-1.5207
1544021451;62.53.0.127;62.53.8.187;17.1307;15.9013;-1.2295
1544021752;62.53.28.151;62.53.8.187;17.3216;15.5841;-1.7375
1544022051;62.53.0.127;62.53.8.187;17.1636;15.4606;-1.7030
1544022351;62.53.28.151;62.53.8.187;17.1046;16.0142;-1.0904
1544022651;62.53.0.127;62.53.8.187;17.2691;15.4494;-1.8197
1544022951;62.53.0.127;62.53.8.187;17.1440;15.8184;-1.3256
1544023251;62.53.0.127;62.53.8.187;17.0572;15.5056;-1.5516
1544023551;62.53.0.127;62.53.8.187;17.0923;15.7659;-1.3265
1544023851;62.53.28.151;62.53.8.189;16.8716;16.0133;-0.8582
1544024151;62.53.0.127;62.53.8.187;17.3785;15.9801;-1.3984
1544024451;62.53.28.151;62.53.8.187;17.2254;15.7318;-1.4935
1544024751;62.53.0.127;62.53.8.189;17.0975;15.7756;-1.3219
1544025051;62.53.28.151;62.53.8.187;17.2170;15.4796;-1.7374
1544025351;62.53.0.127;62.53.8.187;17.0693;15.4938;-1.5756
1544025651;62.53.0.127;62.53.8.189;17.3062;15.7551;-1.5510
1544025951;62.53.28.151;62.53.8.189;39.5672;15.9538;-23.6135
1544026251;62.53.28.151;62.53.8.187;17.8903;15.7751;-2.1152
1544026554;62.53.0.127;62.53.8.189;17.3035;15.8524;-1.4511
1544026851;62.53.0.127;62.53.8.187;17.3310;15.5651;-1.7659
1544027151;62.53.28.151;62.53.8.187;17.4723;15.5227;-1.9496
1544027452;62.53.28.151;62.53.8.189;17.6334;27.1962;9.5628
1544027751;62.53.0.127;62.53.8.187;16.8873;15.9697;-0.9175
1544028051;62.53.0.127;62.53.8.189;17.4964;15.8216;-1.6748
1544028351;62.53.28.151;62.53.8.189;16.8958;16.3710;-0.5248
1544028651;62.53.0.127;62.53.8.187;17.5850;15.2773;-2.3077
1544028951;62.53.0.127;62.53.8.187;17.1286;15.4984;-1.6301
1544029252;62.53.0.127;62.53.8.189;17.1450;15.9101;-1.2349
1544029551;62.53.0.127;62.53.8.189;17.1112;15.8250;-1.2862
1544029851;62.53.28.151;62.53.8.189;17.4043;15.6122;-1.7922
1544030151;62.53.28.151;62.53.8.189;17.3009;16.2306;-1.0703
1544030454;62.53.0.127;62.53.8.187;16.8811;15.5937;-1.2874
1544030751;62.53.0.127;62.53.8.189;17.1251;15.7665;-1.3586
1544031051;62.53.0.127;62.53.8.187;17.0639;15.4948;-1.5691
1544031351;62.53.0.127;62.53.8.187;17.3293;15.4849;-1.8445
1544031651;62.53.28.151;62.53.8.189;17.3781;15.7527;-1.6254
1544031951;62.53.28.151;62.53.8.189;17.5979;16.0484;-1.5495
1544032251;62.53.0.127;62.53.8.187;17.3958;15.8029;-1.5930
1544032551;62.53.0.127;62.53.8.189;16.9098;15.7882;-1.1217
1544032851;62.53.0.127;62.53.8.187;17.1031;15.7869;-1.3162
1544033151;62.53.0.127;62.53.8.189;17.0866;16.2461;-0.8405
1544033451;62.53.0.127;62.53.8.189;17.1322;15.9713;-1.1609
1544033751;62.53.28.151;62.53.8.189;17.3620;15.7688;-1.5932
1544034051;62.53.28.151;62.53.8.189;17.2202;15.7443;-1.4759
1544034352;62.53.28.151;62.53.8.189;17.4900;15.6771;-1.8129
1544034651;62.53.0.127;62.53.8.187;17.1061;15.7574;-1.3487
1544034951;62.53.0.127;62.53.8.187;17.0506;15.5290;-1.5216
1544035251;62.53.28.151;62.53.8.189;17.0948;15.8111;-1.2837
1544035551;62.53.28.151;62.53.8.187;17.2893;15.2995;-1.9898
1544035851;62.53.0.127;62.53.8.189;17.3042;15.9627;-1.3416
1544036151;62.53.0.127;62.53.8.189;17.1480;15.7590;-1.3890
1544036451;62.53.0.127;176.52.252.28;17.1408;15.9522;-1.1885
1544036751;62.53.28.151;62.53.8.187;17.1386;15.7560;-1.3825
1544037052;62.53.28.151;62.53.8.187;17.7538;15.5487;-2.2051
1544037351;62.53.28.151;62.53.8.187;17.1244;15.7132;-1.4112
1544037651;62.53.28.151;62.53.8.187;16.9104;15.1477;-1.7627
1544037951;62.53.0.127;62.53.8.187;17.1472;15.7850;-1.3622
1544038251;62.53.28.151;62.53.8.187;17.3580;15.8061;-1.5519
1544038551;62.53.0.127;62.53.8.189;17.1378;15.7413;-1.3966
1544038852;62.53.0.127;62.53.8.187;17.1528;15.5460;-1.6068
1544039151;62.53.28.151;62.53.8.189;17.0529;16.2694;-0.7835
1544039452;62.53.28.151;62.53.8.189;17.3449;16.3639;-0.9810
1544039751;62.53.28.151;62.53.8.187;17.1069;15.7571;-1.3498
1544040051;62.53.28.151;62.53.8.187;17.3650;15.9362;-1.4287
1544040352;62.53.28.151;62.53.8.189;17.5014;16.1457;-1.3557
1544040651;62.53.0.127;62.53.8.189;17.1665;16.0874;-1.0791
1544040951;62.53.0.127;62.53.8.189;17.6063;15.4981;-2.1082
1544041251;62.53.0.127;62.53.8.187;17.2560;16.0379;-1.2181
1544041551;62.53.0.127;62.53.8.187;17.1270;15.5578;-1.5692
1544041851;62.53.28.151;62.53.8.189;17.3677;15.7228;-1.6448
1544042151;62.53.28.151;62.53.8.187;17.5783;16.0301;-1.5482
1544042451;62.53.0.127;62.53.8.187;17.2746;15.9473;-1.3274
1544042752;62.53.0.127;62.53.8.187;17.3634;15.6307;-1.7327
1544043052;62.53.0.127;62.53.8.187;34.3579;15.5944;-18.7635
1544043351;62.53.28.151;62.53.8.187;17.5095;15.9025;-1.6070
1544043651;62.53.28.151;62.53.8.187;17.0992;15.7825;-1.3167
1544043951;62.53.28.151;62.53.8.189;17.3418;16.0041;-1.3378
1544044252;62.53.0.127;62.53.8.187;17.0701;16.6102;-0.4599
1544044551;62.53.0.127;62.53.8.189;17.1551;15.9597;-1.1955
1544044851;62.53.0.127;62.53.8.189;17.1220;16.0059;-1.1161
1544045151;62.53.0.127;62.53.8.187;16.6805;15.7740;-0.9065
1544045451;62.53.28.151;62.53.8.189;17.0557;16.0369;-1.0188
1544045751;62.53.0.127;62.53.8.189;16.9199;15.7540;-1.1659
1544046051;62.53.28.151;62.53.8.189;17.2884;15.4862;-1.8023
1544046351;62.53.28.151;62.53.8.189;17.3312;15.7430;-1.5882
1544046652;62.53.0.127;62.53.8.187;16.9158;15.7655;-1.1504
1544046951;62.53.0.127;62.53.8.187;17.3789;15.8199;-1.5589
1544047251;62.53.0.127;62.53.8.189;17.3954;16.2054;-1.1900
1544047551;62.53.0.127;62.53.8.189;17.3436;16.0413;-1.3022
1544047851;62.53.28.151;62.53.8.189;17.2540;15.9777;-1.2763
1544048151;62.53.28.151;62.53.8.189;17.3631;15.8087;-1.5545
1544048451;62.53.0.127;62.53.8.187;17.3011;15.8091;-1.4920
1544048751;62.53.28.151;62.53.8.187;17.2910;15.5304;-1.7607
1544049052;62.53.0.127;62.53.8.187;16.9065;15.5204;-1.3860
1544049351;62.53.0.127;62.53.8.187;17.3863;15.3039;-2.0823
1544049651;62.53.28.151;62.53.8.189;17.4004;15.7275;-1.6729
1544049951;62.53.0.127;62.53.8.187;16.7257;15.5890;-1.1367
1544050251;62.53.0.127;62.53.8.189;16.8855;15.9250;-0.9605
1544050551;62.53.0.127;62.53.8.189;17.1396;16.0302;-1.1094
1544050851;62.53.0.127;62.53.8.189;16.8307;15.8253;-1.0055
1544051151;62.53.0.127;62.53.8.189;17.3785;15.8076;-1.5709
1544051451;62.53.0.127;62.53.8.187;17.1039;15.9961;-1.1078
1544051751;62.53.28.151;62.53.8.189;17.2983;15.9787;-1.3196
1544052051;62.53.0.127;62.53.8.187;17.2796;15.3689;-1.9107
1544052351;62.53.28.151;62.53.8.187;17.7019;15.7016;-2.0003
1544052651;62.53.0.127;62.53.8.187;17.5799;15.5625;-2.0174
1544052952;62.53.28.151;62.53.8.187;17.2918;15.5348;-1.7570
1544053252;62.53.0.127;62.53.8.187;17.5782;15.8076;-1.7706
1544053551;62.53.0.127;62.53.8.187;16.9187;15.9274;-0.9913
1544053851;62.53.0.127;62.53.8.189;17.3567;16.0481;-1.3086
1544054152;62.53.28.151;62.53.8.189;16.9837;15.9743;-1.0094
1544054451;62.53.28.151;62.53.8.187;17.1289;15.4981;-1.6308
1544054751;62.53.0.127;62.53.8.187;17.3089;15.5003;-1.8086
1544055051;62.53.28.151;62.53.8.189;17.3875;15.7677;-1.6198
1544055351;62.53.28.151;62.53.8.187;17.5847;17.0638;-0.5209
1544055651;62.53.28.151;62.53.8.187;17.1549;15.7935;-1.3615
1544055952;62.53.28.151;62.53.8.187;17.1031;15.5293;-1.5737
1544056251;62.53.28.151;62.53.8.189;17.2515;15.6763;-1.5751
1544056551;62.53.28.151;62.53.8.187;17.1165;15.8000;-1.3165
1544056851;62.53.28.151;62.53.8.189;17.3622;15.8018;-1.5604
1544057151;62.53.0.127;62.53.8.187;17.2906;15.9957;-1.2949
1544057451;62.53.28.151;62.53.8.187;17.5063;15.9875;-1.5188
1544057751;62.53.28.151;62.53.8.189;17.4243;15.5676;-1.8567
1544058054;62.53.28.151;62.53.8.187;17.3498;15.1090;-2.2408
1544058351;62.53.28.151;62.53.8.189;17.3689;15.5924;-1.7764
1544058651;62.53.28.151;62.53.8.189;17.2907;15.7610;-1.5297
1544058951;62.53.28.151;62.53.8.187;17.3170;15.6103;-1.7068
1544059252;62.53.28.151;62.53.8.187;17.3264;15.3227;-2.0036
1544059551;62.53.0.127;62.53.8.189;17.1524;15.5165;-1.6359
1544059852;62.53.28.151;62.53.8.187;17.1859;15.8018;-1.3842
1544060151;62.53.28.151;62.53.8.189;17.5772;15.6486;-1.9286
1544060451;62.53.28.151;62.53.8.187;23.3958;23.5649;0.1691
1544060752;62.53.28.151;62.53.8.187;17.3644;15.7865;-1.5779
1544061051;62.53.28.151;62.53.8.189;17.3760;16.1535;-1.2225
1544061351;62.53.28.151;62.53.8.189;17.1107;15.9508;-1.1599
1544061651;62.53.0.127;62.53.8.187;17.1329;15.7935;-1.3395
1544061952;62.53.0.127;62.53.8.187;17.0777;15.5823;-1.4954
1544062251;62.53.28.151;62.53.8.187;17.3192;15.6450;-1.6742
1544062551;62.53.28.151;62.53.8.187;17.3268;15.5662;-1.7606
1544062852;62.53.28.151;62.53.8.189;17.2202;15.7412;-1.4791
1544063151;62.53.28.151;62.53.8.187;17.2207;15.5677;-1.6530
1544063451;62.53.0.127;62.53.8.187;17.1187;15.2490;-1.8697
1544063751;62.53.0.127;62.53.8.187;17.1099;15.3222;-1.7877
1544064051;62.53.28.151;62.53.8.187;17.3737;15.5400;-1.8337
1544064351;62.53.28.151;62.53.8.189;17.4809;15.8299;-1.6510
1544064651;62.53.28.151;62.53.8.189;17.4658;15.8042;-1.6616
1544064951;62.53.28.151;62.53.8.189;17.5987;15.7007;-1.8980
1544065251;62.53.28.151;62.53.8.187;17.3445;15.8362;-1.5084
1544065551;62.53.0.127;62.53.8.189;16.9055;15.9552;-0.9503
1544065851;62.53.28.151;62.53.8.189;17.4981;16.1905;-1.3076
1544066151;62.53.0.127;62.53.8.189;16.8775;15.6791;-1.1984
1544066451;62.53.28.151;62.53.8.187;17.4739;15.4825;-1.9914
1544066751;62.53.28.151;62.53.8.189;17.5702;15.8144;-1.7557
1544067051;62.53.0.127;62.53.8.187;16.9041;15.3437;-1.5604
1544067351;62.53.28.151;62.53.8.187;17.3522;15.3571;-1.9951
1544067651;62.53.28.151;62.53.8.189;17.4522;16.0109;-1.4413
1544067951;62.53.0.127;62.53.8.187;17.3244;15.4159;-1.9086
1544068251;62.53.28.151;62.53.8.187;17.1313;15.3333;-1.7980
1544068551;62.53.28.151;62.53.8.189;17.1009;15.7712;-1.3297
1544068851;62.53.0.127;62.53.8.187;16.9681;15.5428;-1.4253
1544069151;62.53.28.151;62.53.8.189;17.0399;15.6810;-1.3589
1544069451;62.53.0.127;62.53.8.189;17.1153;15.9325;-1.1828
1544069751;62.53.28.151;62.53.8.187;17.5184;15.5827;-1.9357
1544070051;62.53.28.151;62.53.8.187;17.4900;15.6117;-1.8783
